,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
32,S3,Caribbean small states,GDP growth (annual %),2019,0.919134167721197,Aggregates,Aggregates,Aggregates,,
33,S3,Caribbean small states,GDP growth (annual %),2018,1.23105640692125,Aggregates,Aggregates,Aggregates,,
34,S3,Caribbean small states,GDP growth (annual %),2017,-0.787701925528211,Aggregates,Aggregates,Aggregates,,
35,S3,Caribbean small states,GDP growth (annual %),2016,-3.02526549696475,Aggregates,Aggregates,Aggregates,,
36,B8,Central Europe and the Baltics,GDP growth (annual %),2024,1.96330552382373,Aggregates,Aggregates,Aggregates,,
37,B8,Central Europe and the Baltics,GDP growth (annual %),2023,0.763278131880284,Aggregates,Aggregates,Aggregates,,
38,B8,Central Europe and the Baltics,GDP growth (annual %),2022,4.03666414212897,Aggregates,Aggregates,Aggregates,,
39,B8,Central Europe and the Baltics,GDP growth (annual %),2021,6.54607681687429,Aggregates,Aggregates,Aggregates,,
40,B8,Central Europe and the Baltics,GDP growth (annual %),2020,-3.31536810484134,Aggregates,Aggregates,Aggregates,,
41,B8,Central Europe and the Baltics,GDP growth (annual %),2019,4.02671124743459,Aggregates,Aggregates,Aggregates,,
42,B8,Central Europe and the Baltics,GDP growth (annual %),2018,5.06413042319313,Aggregates,Aggregates,Aggregates,,
43,B8,Central Europe and the Baltics,GDP growth (annual %),2017,5.10700765939953,Aggregates,Aggregates,Aggregates,,
44,B8,Central Europe and the Baltics,GDP growth (annual %),2016,2.80705534176107,Aggregates,Aggregates,Aggregates,,
45,V2,Early-demographic dividend,GDP growth (annual %),2024,3.58246104129051,Aggregates,Aggregates,Aggregates,,
46,V2,Early-demographic dividend,GDP growth (annual %),2023,4.61090087002268,Aggregates,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,GDP growth (annual %),2022,5.96019460339863,Aggregates,Aggregates,Aggregates,,
48,V2,Early-demographic dividend,GDP growth (annual %),2021,7.50648140047596,Aggregates,Aggregates,Aggregates,,
49,V2,Early-demographic dividend,GDP growth (annual %),2020,-4.21530436632986,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,GDP growth (annual %),2019,2.38719124728404,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,GDP growth (annual %),2018,3.84109765418583,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,GDP growth (annual %),2017,4.64894506795572,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,GDP growth (annual %),2016,4.40390271762381,Aggregates,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,GDP growth (annual %),2024,3.8945931508953,Aggregates,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,GDP growth (annual %),2023,4.19395495059558,Aggregates,Aggregates,Aggregates,,
56,Z4,East Asia & Pacific,GDP growth (annual %),2022,2.99047159522475,Aggregates,Aggregates,Aggregates,,
57,Z4,East Asia & Pacific,GDP growth (annual %),2021,6.3397358353444,Aggregates,Aggregates,Aggregates,,
58,Z4,East Asia & Pacific,GDP growth (annual %),2020,-0.0541286733685524,Aggregates,Aggregates,Aggregates,,
59,Z4,East Asia & Pacific,GDP growth (annual %),2019,4.04372924529719,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,GDP growth (annual %),2018,4.7843128392733,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,GDP growth (annual %),2017,5.04962189672895,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,GDP growth (annual %),2016,4.64637469760156,Aggregates,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2024,4.96259956224175,Aggregates,Aggregates,Aggregates,,
64,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2023,5.25477821929516,Aggregates,Aggregates,Aggregates,,
65,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2022,3.54537500425212,Aggregates,Aggregates,Aggregates,,
66,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2021,7.71979865885916,Aggregates,Aggregates,Aggregates,,
67,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2020,1.34528896450408,Aggregates,Aggregates,Aggregates,,
68,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2019,5.8857935889594,Aggregates,Aggregates,Aggregates,,
69,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2018,6.53719009221587,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2017,6.66669091382653,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2016,6.51007729157016,Aggregates,Aggregates,Aggregates,,
72,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2024,4.96260711576491,Aggregates,Aggregates,Aggregates,,
73,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2023,5.25471763539007,Aggregates,Aggregates,Aggregates,,
74,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2022,3.54531588499279,Aggregates,Aggregates,Aggregates,,
75,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2021,7.71948607337309,Aggregates,Aggregates,Aggregates,,
76,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2020,1.34517813817452,Aggregates,Aggregates,Aggregates,,
77,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2019,5.88571324697395,Aggregates,Aggregates,Aggregates,,
78,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2018,6.53703606587011,Aggregates,Aggregates,Aggregates,,
79,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2017,6.66642226313063,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2016,6.50992070229626,Aggregates,Aggregates,Aggregates,,
81,XC,Euro area,GDP growth (annual %),2024,0.863297007609859,Aggregates,Aggregates,Aggregates,,
82,XC,Euro area,GDP growth (annual %),2023,0.418696305054439,Aggregates,Aggregates,Aggregates,,
83,XC,Euro area,GDP growth (annual %),2022,3.54315414330438,Aggregates,Aggregates,Aggregates,,
84,XC,Euro area,GDP growth (annual %),2021,6.35844742787222,Aggregates,Aggregates,Aggregates,,
85,XC,Euro area,GDP growth (annual %),2020,-6.04639111246462,Aggregates,Aggregates,Aggregates,,
86,XC,Euro area,GDP growth (annual %),2019,1.6275605718828,Aggregates,Aggregates,Aggregates,,
87,XC,Euro area,GDP growth (annual %),2018,1.77051257178987,Aggregates,Aggregates,Aggregates,,
88,XC,Euro area,GDP growth (annual %),2017,2.59749493541435,Aggregates,Aggregates,Aggregates,,
89,XC,Euro area,GDP growth (annual %),2016,1.82246856299506,Aggregates,Aggregates,Aggregates,,
90,Z7,Europe & Central Asia,GDP growth (annual %),2024,1.51578451105716,Aggregates,Aggregates,Aggregates,,
91,Z7,Europe & Central Asia,GDP growth (annual %),2023,1.06944651645082,Aggregates,Aggregates,Aggregates,,
92,Z7,Europe & Central Asia,GDP growth (annual %),2022,3.30115667013182,Aggregates,Aggregates,Aggregates,,
93,Z7,Europe & Central Asia,GDP growth (annual %),2021,6.76642448122008,Aggregates,Aggregates,Aggregates,,
94,Z7,Europe & Central Asia,GDP growth (annual %),2020,-5.40788496163324,Aggregates,Aggregates,Aggregates,,
95,Z7,Europe & Central Asia,GDP growth (annual %),2019,1.85681538008804,Aggregates,Aggregates,Aggregates,,
96,Z7,Europe & Central Asia,GDP growth (annual %),2018,2.12417324926466,Aggregates,Aggregates,Aggregates,,
97,Z7,Europe & Central Asia,GDP growth (annual %),2017,2.87317514501721,Aggregates,Aggregates,Aggregates,,
98,Z7,Europe & Central Asia,GDP growth (annual %),2016,1.88196780460468,Aggregates,Aggregates,Aggregates,,
99,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2024,3.75193909583378,Aggregates,Aggregates,Aggregates,,
100,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2023,5.07584002798598,Aggregates,Aggregates,Aggregates,,
101,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2022,3.10583446050099,Aggregates,Aggregates,Aggregates,,
102,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2021,9.04476793619193,Aggregates,Aggregates,Aggregates,,
103,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2020,0.295023816819608,Aggregates,Aggregates,Aggregates,,
104,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2019,2.30648934350586,Aggregates,Aggregates,Aggregates,,
105,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2018,3.49739836760725,Aggregates,Aggregates,Aggregates,,
106,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2017,5.81917201339772,Aggregates,Aggregates,Aggregates,,
107,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2016,2.78179357364725,Aggregates,Aggregates,Aggregates,,
108,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2024,3.67307586178063,Aggregates,Aggregates,Aggregates,,
109,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2023,3.84175701063837,Aggregates,Aggregates,Aggregates,,
110,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2022,1.94747393676418,Aggregates,Aggregates,Aggregates,,
111,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2021,7.48057714504438,Aggregates,Aggregates,Aggregates,,
112,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2020,-1.46161084602306,Aggregates,Aggregates,Aggregates,,
113,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2019,2.69803679804454,Aggregates,Aggregates,Aggregates,,
114,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2018,3.73205201677239,Aggregates,Aggregates,Aggregates,,
115,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2017,4.29352580530498,Aggregates,Aggregates,Aggregates,,
116,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2016,1.86009300966261,Aggregates,Aggregates,Aggregates,,
117,EU,European Union,GDP growth (annual %),2024,1.02536782724844,Aggregates,Aggregates,Aggregates,,
118,EU,European Union,GDP growth (annual %),2023,0.455502395989242,Aggregates,Aggregates,Aggregates,,
119,EU,European Union,GDP growth (annual %),2022,3.49214384701398,Aggregates,Aggregates,Aggregates,,
120,EU,European Union,GDP growth (annual %),2021,6.35713585699249,Aggregates,Aggregates,Aggregates,,
121,EU,European Union,GDP growth (annual %),2020,-5.57343288385174,Aggregates,Aggregates,Aggregates,,
122,EU,European Union,GDP growth (annual %),2019,1.87715856708597,Aggregates,Aggregates,Aggregates,,
123,EU,European Union,GDP growth (annual %),2018,2.0540414117159,Aggregates,Aggregates,Aggregates,,
124,EU,European Union,GDP growth (annual %),2017,2.79414305233206,Aggregates,Aggregates,Aggregates,,
125,EU,European Union,GDP growth (annual %),2016,1.94611611810053,Aggregates,Aggregates,Aggregates,,
126,F1,Fragile and conflict affected situations,GDP growth (annual %),2024,1.66968103844816,Aggregates,Aggregates,Aggregates,,
127,F1,Fragile and conflict affected situations,GDP growth (annual %),2023,1.97361893816878,Aggregates,Aggregates,Aggregates,,
128,F1,Fragile and conflict affected situations,GDP growth (annual %),2022,1.25643953347698,Aggregates,Aggregates,Aggregates,,
129,F1,Fragile and conflict affected situations,GDP growth (annual %),2021,2.48196411135145,Aggregates,Aggregates,Aggregates,,
130,F1,Fragile and conflict affected situations,GDP growth (annual %),2020,-5.0247096075292,Aggregates,Aggregates,Aggregates,,
131,F1,Fragile and conflict affected situations,GDP growth (annual %),2019,2.32565264667006,Aggregates,Aggregates,Aggregates,,
132,F1,Fragile and conflict affected situations,GDP growth (annual %),2018,2.75326368301383,Aggregates,Aggregates,Aggregates,,
133,F1,Fragile and conflict affected situations,GDP growth (annual %),2017,2.57946813422836,Aggregates,Aggregates,Aggregates,,
134,F1,Fragile and conflict affected situations,GDP growth (annual %),2016,2.17337029749449,Aggregates,Aggregates,Aggregates,,
135,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2024,5.24377952313803,Aggregates,Aggregates,Aggregates,,
136,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2023,3.48120555757743,Aggregates,Aggregates,Aggregates,,
137,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2022,4.99213593472254,Aggregates,Aggregates,Aggregates,,
138,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2021,4.24188291548224,Aggregates,Aggregates,Aggregates,,
139,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2020,0.239495193485297,Aggregates,Aggregates,Aggregates,,
140,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2019,4.46794597491902,Aggregates,Aggregates,Aggregates,,
141,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2018,4.23444995905693,Aggregates,Aggregates,Aggregates,,
142,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2017,5.02678720032984,Aggregates,Aggregates,Aggregates,,
143,XE,Heavily indebted poor countries (HIPC),GDP growth (annual %),2016,4.45095532799435,Aggregates,Aggregates,Aggregates,,
144,XD,High income,GDP growth (annual %),2024,1.92699828836626,Aggregates,Aggregates,Aggregates,,
145,XD,High income,GDP growth (annual %),2023,1.82132848641614,Aggregates,Aggregates,Aggregates,,
146,XD,High income,GDP growth (annual %),2022,3.00327834996847,Aggregates,Aggregates,Aggregates,,
147,XD,High income,GDP growth (annual %),2021,5.8433714536385,Aggregates,Aggregates,Aggregates,,
148,XD,High income,GDP growth (annual %),2020,-3.87451598682036,Aggregates,Aggregates,Aggregates,,
149,XD,High income,GDP growth (annual %),2019,1.91366941349544,Aggregates,Aggregates,Aggregates,,
150,XD,High income,GDP growth (annual %),2018,2.36853626282922,Aggregates,Aggregates,Aggregates,,
151,XD,High income,GDP growth (annual %),2017,2.47211516762516,Aggregates,Aggregates,Aggregates,,
152,XD,High income,GDP growth (annual %),2016,1.82635894161479,Aggregates,Aggregates,Aggregates,,
153,XF,IBRD only,GDP growth (annual %),2024,4.31382038736446,Aggregates,Aggregates,Aggregates,,
154,XF,IBRD only,GDP growth (annual %),2023,4.82049142032486,Aggregates,Aggregates,Aggregates,,
155,XF,IBRD only,GDP growth (annual %),2022,3.7356225162674,Aggregates,Aggregates,Aggregates,,
156,XF,IBRD only,GDP growth (annual %),2021,7.6242489688197,Aggregates,Aggregates,Aggregates,,
157,XF,IBRD only,GDP growth (annual %),2020,-1.24910026802469,Aggregates,Aggregates,Aggregates,,
158,XF,IBRD only,GDP growth (annual %),2019,4.03893098145164,Aggregates,Aggregates,Aggregates,,
159,XF,IBRD only,GDP growth (annual %),2018,4.95969989325464,Aggregates,Aggregates,Aggregates,,
160,XF,IBRD only,GDP growth (annual %),2017,5.22967302618629,Aggregates,Aggregates,Aggregates,,
161,XF,IBRD only,GDP growth (annual %),2016,4.54607502006176,Aggregates,Aggregates,Aggregates,,
162,ZT,IDA & IBRD total,GDP growth (annual %),2024,4.30675413686568,Aggregates,Aggregates,Aggregates,,
163,ZT,IDA & IBRD total,GDP growth (annual %),2023,4.68591120713855,Aggregates,Aggregates,Aggregates,,
164,ZT,IDA & IBRD total,GDP growth (annual %),2022,3.78277970126723,Aggregates,Aggregates,Aggregates,,
165,ZT,IDA & IBRD total,GDP growth (annual %),2021,7.38440484342469,Aggregates,Aggregates,Aggregates,,
166,ZT,IDA & IBRD total,GDP growth (annual %),2020,-1.21968122140599,Aggregates,Aggregates,Aggregates,,
167,ZT,IDA & IBRD total,GDP growth (annual %),2019,4.03600754316295,Aggregates,Aggregates,Aggregates,,
168,ZT,IDA & IBRD total,GDP growth (annual %),2018,4.91396333374642,Aggregates,Aggregates,Aggregates,,
169,ZT,IDA & IBRD total,GDP growth (annual %),2017,5.13362935080093,Aggregates,Aggregates,Aggregates,,
170,ZT,IDA & IBRD total,GDP growth (annual %),2016,4.44621940238142,Aggregates,Aggregates,Aggregates,,
171,XH,IDA blend,GDP growth (annual %),2024,3.8708201655074,Aggregates,Aggregates,Aggregates,,
172,XH,IDA blend,GDP growth (annual %),2023,2.73696664680223,Aggregates,Aggregates,Aggregates,,
173,XH,IDA blend,GDP growth (annual %),2022,4.36541016095966,Aggregates,Aggregates,Aggregates,,
174,XH,IDA blend,GDP growth (annual %),2021,5.26457916726217,Aggregates,Aggregates,Aggregates,,
175,XH,IDA blend,GDP growth (annual %),2020,-1.41832538944141,Aggregates,Aggregates,Aggregates,,
176,XH,IDA blend,GDP growth (annual %),2019,3.02093352732756,Aggregates,Aggregates,Aggregates,,
177,XH,IDA blend,GDP growth (annual %),2018,3.86521910515599,Aggregates,Aggregates,Aggregates,,
178,XH,IDA blend,GDP growth (annual %),2017,2.77125300695269,Aggregates,Aggregates,Aggregates,,
179,XH,IDA blend,GDP growth (annual %),2016,2.27497742146556,Aggregates,Aggregates,Aggregates,,
180,XI,IDA only,GDP growth (annual %),2024,4.55161300360977,Aggregates,Aggregates,Aggregates,,
181,XI,IDA only,GDP growth (annual %),2023,3.25749865131728,Aggregates,Aggregates,Aggregates,,
182,XI,IDA only,GDP growth (annual %),2022,4.38809270163112,Aggregates,Aggregates,Aggregates,,
183,XI,IDA only,GDP growth (annual %),2021,3.67250649510812,Aggregates,Aggregates,Aggregates,,
184,XI,IDA only,GDP growth (annual %),2020,-0.315913885705115,Aggregates,Aggregates,Aggregates,,
185,XI,IDA only,GDP growth (annual %),2019,4.96724649240932,Aggregates,Aggregates,Aggregates,,
186,XI,IDA only,GDP growth (annual %),2018,4.8451933891496,Aggregates,Aggregates,Aggregates,,
187,XI,IDA only,GDP growth (annual %),2017,5.20514087310076,Aggregates,Aggregates,Aggregates,,
188,XI,IDA only,GDP growth (annual %),2016,4.27944114019299,Aggregates,Aggregates,Aggregates,,
189,XG,IDA total,GDP growth (annual %),2024,4.21671151635792,Aggregates,Aggregates,Aggregates,,
190,XG,IDA total,GDP growth (annual %),2023,3.00077652876006,Aggregates,Aggregates,Aggregates,,
191,XG,IDA total,GDP growth (annual %),2022,4.37690462621221,Aggregates,Aggregates,Aggregates,,
192,XG,IDA total,GDP growth (annual %),2021,4.45172622070098,Aggregates,Aggregates,Aggregates,,
193,XG,IDA total,GDP growth (annual %),2020,-0.858539024490796,Aggregates,Aggregates,Aggregates,,
194,XG,IDA total,GDP growth (annual %),2019,4.00013339585763,Aggregates,Aggregates,Aggregates,,
195,XG,IDA total,GDP growth (annual %),2018,4.3559484564998,Aggregates,Aggregates,Aggregates,,
196,XG,IDA total,GDP growth (annual %),2017,3.97579854483428,Aggregates,Aggregates,Aggregates,,
197,XG,IDA total,GDP growth (annual %),2016,3.25727442589101,Aggregates,Aggregates,Aggregates,,
198,V3,Late-demographic dividend,GDP growth (annual %),2024,4.45301510129418,Aggregates,Aggregates,Aggregates,,
199,V3,Late-demographic dividend,GDP growth (annual %),2023,4.35348918461051,Aggregates,Aggregates,Aggregates,,
200,V3,Late-demographic dividend,GDP growth (annual %),2022,3.30286706491525,Aggregates,Aggregates,Aggregates,,
201,V3,Late-demographic dividend,GDP growth (annual %),2021,7.58625321605277,Aggregates,Aggregates,Aggregates,,
202,V3,Late-demographic dividend,GDP growth (annual %),2020,0.30369377978883,Aggregates,Aggregates,Aggregates,,
203,V3,Late-demographic dividend,GDP growth (annual %),2019,4.74554139385985,Aggregates,Aggregates,Aggregates,,
204,V3,Late-demographic dividend,GDP growth (annual %),2018,5.44109300446655,Aggregates,Aggregates,Aggregates,,
205,V3,Late-demographic dividend,GDP growth (annual %),2017,5.30206982079058,Aggregates,Aggregates,Aggregates,,
206,V3,Late-demographic dividend,GDP growth (annual %),2016,4.44747425684768,Aggregates,Aggregates,Aggregates,,
207,ZJ,Latin America & Caribbean,GDP growth (annual %),2024,2.26525883124424,Aggregates,Aggregates,Aggregates,,
208,ZJ,Latin America & Caribbean,GDP growth (annual %),2023,2.25304157617974,Aggregates,Aggregates,Aggregates,,
209,ZJ,Latin America & Caribbean,GDP growth (annual %),2022,3.96898413283854,Aggregates,Aggregates,Aggregates,,
210,ZJ,Latin America & Caribbean,GDP growth (annual %),2021,7.08207377171361,Aggregates,Aggregates,Aggregates,,
211,ZJ,Latin America & Caribbean,GDP growth (annual %),2020,-6.61772497533029,Aggregates,Aggregates,Aggregates,,
212,ZJ,Latin America & Caribbean,GDP growth (annual %),2019,0.682798837834724,Aggregates,Aggregates,Aggregates,,
213,ZJ,Latin America & Caribbean,GDP growth (annual %),2018,1.58926392024681,Aggregates,Aggregates,Aggregates,,
214,ZJ,Latin America & Caribbean,GDP growth (annual %),2017,1.88257386813122,Aggregates,Aggregates,Aggregates,,
215,ZJ,Latin America & Caribbean,GDP growth (annual %),2016,-0.336758315117152,Aggregates,Aggregates,Aggregates,,
216,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2024,2.01211386184328,Aggregates,Aggregates,Aggregates,,
217,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2023,2.18856946058862,Aggregates,Aggregates,Aggregates,,
218,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2022,3.85173953015484,Aggregates,Aggregates,Aggregates,,
219,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2021,6.87040445307707,Aggregates,Aggregates,Aggregates,,
220,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2020,-6.5236090907036,Aggregates,Aggregates,Aggregates,,
221,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2019,0.600027443888251,Aggregates,Aggregates,Aggregates,,
222,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2018,1.55254637051358,Aggregates,Aggregates,Aggregates,,
223,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2017,1.97734970435613,Aggregates,Aggregates,Aggregates,,
224,XJ,Latin America & Caribbean (excluding high income),GDP growth (annual %),2016,-0.540931679082746,Aggregates,Aggregates,Aggregates,,
225,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2024,2.24410607508719,Aggregates,Aggregates,Aggregates,,
226,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2023,2.33861319300281,Aggregates,Aggregates,Aggregates,,
227,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2022,4.00025175629875,Aggregates,Aggregates,Aggregates,,
228,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2021,7.28007815986653,Aggregates,Aggregates,Aggregates,,
229,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2020,-6.52902364043537,Aggregates,Aggregates,Aggregates,,
230,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2019,0.6782582884085,Aggregates,Aggregates,Aggregates,,
231,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2018,1.67650870518744,Aggregates,Aggregates,Aggregates,,
232,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2017,1.98224476223952,Aggregates,Aggregates,Aggregates,,
233,T2,Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),2016,-0.337830169341998,Aggregates,Aggregates,Aggregates,,
234,XL,Least developed countries: UN classification,GDP growth (annual %),2024,3.86385485651356,Aggregates,Aggregates,Aggregates,,
235,XL,Least developed countries: UN classification,GDP growth (annual %),2023,3.05222026754709,Aggregates,Aggregates,Aggregates,,
236,XL,Least developed countries: UN classification,GDP growth (annual %),2022,4.77315115466619,Aggregates,Aggregates,Aggregates,,
237,XL,Least developed countries: UN classification,GDP growth (annual %),2021,2.82134174296328,Aggregates,Aggregates,Aggregates,,
238,XL,Least developed countries: UN classification,GDP growth (annual %),2020,-0.0998965241378897,Aggregates,Aggregates,Aggregates,,
239,XL,Least developed countries: UN classification,GDP growth (annual %),2019,5.10197781417077,Aggregates,Aggregates,Aggregates,,
240,XL,Least developed countries: UN classification,GDP growth (annual %),2018,4.64398366650467,Aggregates,Aggregates,Aggregates,,
241,XL,Least developed countries: UN classification,GDP growth (annual %),2017,4.54630473156512,Aggregates,Aggregates,Aggregates,,
