,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
19,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
20,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
21,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
22,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
23,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
24,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
25,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
26,1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
27,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
28,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
29,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
30,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
31,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
32,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
33,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
34,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
35,S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
36,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
37,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
38,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
39,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
40,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
41,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
42,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
43,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
44,B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
45,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
46,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
48,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
49,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
56,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
57,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
58,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
59,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
64,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
65,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
66,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
67,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
68,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
69,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
72,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
73,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
74,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
75,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
76,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
77,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
78,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
79,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
81,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
82,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
83,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
84,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
85,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
86,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
87,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
88,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
89,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
90,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
91,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
92,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
93,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
94,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
95,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
96,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
97,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
98,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
99,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
100,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
101,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
102,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
103,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
104,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
105,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
106,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
107,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
108,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
109,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
110,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
111,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
112,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
113,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
114,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
115,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
116,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
117,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
118,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
119,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
120,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
121,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
122,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
123,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
124,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
125,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
126,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
127,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
128,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
129,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
130,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
131,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
132,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
133,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
134,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
135,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
136,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
137,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
138,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
139,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
140,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
141,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
142,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
143,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
144,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
145,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
146,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
147,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
148,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
149,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
150,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
151,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
152,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
153,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
154,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
155,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
156,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
157,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
158,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
159,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
160,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
161,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
162,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
163,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
164,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
165,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
166,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
167,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
168,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
169,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
170,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
171,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
172,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
173,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
174,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
175,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
176,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
177,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
178,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
179,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
180,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
181,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
182,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
183,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
184,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
185,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
186,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
187,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
188,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
189,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
190,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
191,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
192,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
193,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
194,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
195,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
196,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
197,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
198,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
199,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
200,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
201,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
202,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
203,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
204,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
205,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
206,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
207,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
208,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
209,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
210,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
211,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
212,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
213,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
214,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
215,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
216,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
217,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
218,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
219,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
220,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
221,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
222,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
223,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
224,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
