,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
15,ZI,Africa Western and Central,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.32363095413829,Aggregates,Aggregates,Aggregates,,
16,ZI,Africa Western and Central,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.27419620395302,Aggregates,Aggregates,Aggregates,,
17,ZI,Africa Western and Central,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.15757437388452,Aggregates,Aggregates,Aggregates,,
18,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,9.46123835606296,Aggregates,Aggregates,Aggregates,,
19,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,9.58139714330623,Aggregates,Aggregates,Aggregates,,
20,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,9.9535706462442,Aggregates,Aggregates,Aggregates,,
21,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,10.8896587837575,Aggregates,Aggregates,Aggregates,,
22,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,11.3256125416623,Aggregates,Aggregates,Aggregates,,
23,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,10.2160980238311,Aggregates,Aggregates,Aggregates,,
24,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,10.6597396349929,Aggregates,Aggregates,Aggregates,,
25,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,11.1131075474704,Aggregates,Aggregates,Aggregates,,
26,1A,Arab World,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,10.8562902038262,Aggregates,Aggregates,Aggregates,,
27,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,7.42393891631139,Aggregates,Aggregates,Aggregates,,
28,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.82188402128467,Aggregates,Aggregates,Aggregates,,
29,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,8.38855235263485,Aggregates,Aggregates,Aggregates,,
30,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.53894339285438,Aggregates,Aggregates,Aggregates,,
31,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.86550041950631,Aggregates,Aggregates,Aggregates,,
32,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.16211430457681,Aggregates,Aggregates,Aggregates,,
33,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.42228555555843,Aggregates,Aggregates,Aggregates,,
34,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.22060887050551,Aggregates,Aggregates,Aggregates,,
35,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.49871900649743,Aggregates,Aggregates,Aggregates,,
36,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.86763642888519,Aggregates,Aggregates,Aggregates,,
37,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.01405105340076,Aggregates,Aggregates,Aggregates,,
38,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,3.98390653964054,Aggregates,Aggregates,Aggregates,,
39,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.46083553017949,Aggregates,Aggregates,Aggregates,,
40,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.36148161141545,Aggregates,Aggregates,Aggregates,,
41,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.77015348175842,Aggregates,Aggregates,Aggregates,,
42,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.30369562786882,Aggregates,Aggregates,Aggregates,,
43,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.28282284018742,Aggregates,Aggregates,Aggregates,,
44,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.48009996873257,Aggregates,Aggregates,Aggregates,,
45,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.29873898579239,Aggregates,Aggregates,Aggregates,,
46,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.26002950548056,Aggregates,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.71415089065227,Aggregates,Aggregates,Aggregates,,
48,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.78633395860379,Aggregates,Aggregates,Aggregates,,
49,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.41080978209992,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.33471130423578,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.79972998966452,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.74512514660323,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.75915198816922,Aggregates,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.78324613348993,Aggregates,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.85771165493103,Aggregates,Aggregates,Aggregates,,
56,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.08953122769036,Aggregates,Aggregates,Aggregates,,
57,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.05434245252657,Aggregates,Aggregates,Aggregates,,
58,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.28970049892231,Aggregates,Aggregates,Aggregates,,
59,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.81472100039499,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.74497476910225,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.86565024174878,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.99580515839642,Aggregates,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.88578969882738,Aggregates,Aggregates,Aggregates,,
64,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.97239658895814,Aggregates,Aggregates,Aggregates,,
65,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.22329838547477,Aggregates,Aggregates,Aggregates,,
66,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.12248591657027,Aggregates,Aggregates,Aggregates,,
67,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.36073968094378,Aggregates,Aggregates,Aggregates,,
68,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.89330553057754,Aggregates,Aggregates,Aggregates,,
69,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.8023437834359,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.91171481452964,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.03404292652506,Aggregates,Aggregates,Aggregates,,
72,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.90185859989858,Aggregates,Aggregates,Aggregates,,
73,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.99023937769226,Aggregates,Aggregates,Aggregates,,
74,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.24554875686716,Aggregates,Aggregates,Aggregates,,
75,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.13976979107785,Aggregates,Aggregates,Aggregates,,
76,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.38272643965065,Aggregates,Aggregates,Aggregates,,
77,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.91055814607334,Aggregates,Aggregates,Aggregates,,
78,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.8185338900756,Aggregates,Aggregates,Aggregates,,
79,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.9281651171289,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.05094529389803,Aggregates,Aggregates,Aggregates,,
81,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.41387571772188,Aggregates,Aggregates,Aggregates,,
82,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.55796314641263,Aggregates,Aggregates,Aggregates,,
83,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.74918160455191,Aggregates,Aggregates,Aggregates,,
84,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.72235228907323,Aggregates,Aggregates,Aggregates,,
85,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.82955559700518,Aggregates,Aggregates,Aggregates,,
86,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,7.51936142254261,Aggregates,Aggregates,Aggregates,,
87,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.15855629448959,Aggregates,Aggregates,Aggregates,,
88,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,9.06984529942784,Aggregates,Aggregates,Aggregates,,
89,XC,Euro area,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,10.033463178174,Aggregates,Aggregates,Aggregates,,
90,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.36877560654823,Aggregates,Aggregates,Aggregates,,
91,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.58635253535466,Aggregates,Aggregates,Aggregates,,
92,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.85939444757923,Aggregates,Aggregates,Aggregates,,
93,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.9109285657799,Aggregates,Aggregates,Aggregates,,
94,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.11300236808992,Aggregates,Aggregates,Aggregates,,
95,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.6450735805812,Aggregates,Aggregates,Aggregates,,
96,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.89846651939412,Aggregates,Aggregates,Aggregates,,
97,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.49861937182979,Aggregates,Aggregates,Aggregates,,
98,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.09153564743006,Aggregates,Aggregates,Aggregates,,
99,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,6.91184030611733,Aggregates,Aggregates,Aggregates,,
100,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.33312751129511,Aggregates,Aggregates,Aggregates,,
101,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,7.81580401462152,Aggregates,Aggregates,Aggregates,,
102,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.01055434273275,Aggregates,Aggregates,Aggregates,,
103,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.31638724518223,Aggregates,Aggregates,Aggregates,,
104,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,9.16445030301045,Aggregates,Aggregates,Aggregates,,
105,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.66113165745193,Aggregates,Aggregates,Aggregates,,
106,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.99150281379039,Aggregates,Aggregates,Aggregates,,
107,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.09240567215625,Aggregates,Aggregates,Aggregates,,
108,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.73160467240228,Aggregates,Aggregates,Aggregates,,
109,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.16033097228572,Aggregates,Aggregates,Aggregates,,
110,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.68506106160322,Aggregates,Aggregates,Aggregates,,
111,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.83336307853749,Aggregates,Aggregates,Aggregates,,
112,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.24296562458962,Aggregates,Aggregates,Aggregates,,
113,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.74270634130925,Aggregates,Aggregates,Aggregates,,
114,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.68712190975064,Aggregates,Aggregates,Aggregates,,
115,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.12618120692174,Aggregates,Aggregates,Aggregates,,
116,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.47528124356917,Aggregates,Aggregates,Aggregates,,
117,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.91813025174577,Aggregates,Aggregates,Aggregates,,
118,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.02506580748964,Aggregates,Aggregates,Aggregates,,
119,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.14423464736459,Aggregates,Aggregates,Aggregates,,
120,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.0141845372126,Aggregates,Aggregates,Aggregates,,
121,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.05350210339032,Aggregates,Aggregates,Aggregates,,
122,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.68857556375924,Aggregates,Aggregates,Aggregates,,
123,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,7.25592359475734,Aggregates,Aggregates,Aggregates,,
124,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.13407491332889,Aggregates,Aggregates,Aggregates,,
125,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.10766131721785,Aggregates,Aggregates,Aggregates,,
126,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.02124845086415,Aggregates,Aggregates,Aggregates,,
127,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.20087833966654,Aggregates,Aggregates,Aggregates,,
128,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.60917621194441,Aggregates,Aggregates,Aggregates,,
129,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.77761944075494,Aggregates,Aggregates,Aggregates,,
130,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.65180755643263,Aggregates,Aggregates,Aggregates,,
131,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.87910736649221,Aggregates,Aggregates,Aggregates,,
132,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.82973963441826,Aggregates,Aggregates,Aggregates,,
133,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.83065194153996,Aggregates,Aggregates,Aggregates,,
134,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.61701548557091,Aggregates,Aggregates,Aggregates,,
135,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.21260389549363,Aggregates,Aggregates,Aggregates,,
136,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.22661765181006,Aggregates,Aggregates,Aggregates,,
137,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.44664203690213,Aggregates,Aggregates,Aggregates,,
138,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.99025451599025,Aggregates,Aggregates,Aggregates,,
139,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.08466986799381,Aggregates,Aggregates,Aggregates,,
140,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.35891138556294,Aggregates,Aggregates,Aggregates,,
141,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.3509884503825,Aggregates,Aggregates,Aggregates,,
142,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.38423696813415,Aggregates,Aggregates,Aggregates,,
143,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.37144771498706,Aggregates,Aggregates,Aggregates,,
144,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.39887016795511,Aggregates,Aggregates,Aggregates,,
145,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.33866016503834,Aggregates,Aggregates,Aggregates,,
146,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.50301131810982,Aggregates,Aggregates,Aggregates,,
147,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.56063718601975,Aggregates,Aggregates,Aggregates,,
148,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.46161477782732,Aggregates,Aggregates,Aggregates,,
149,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.76301804309757,Aggregates,Aggregates,Aggregates,,
150,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.0821060138216,Aggregates,Aggregates,Aggregates,,
151,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.57659079161592,Aggregates,Aggregates,Aggregates,,
152,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.10566563882337,Aggregates,Aggregates,Aggregates,,
153,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.10842146034437,Aggregates,Aggregates,Aggregates,,
154,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.16478080156293,Aggregates,Aggregates,Aggregates,,
155,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.60159518744568,Aggregates,Aggregates,Aggregates,,
156,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.33900329116247,Aggregates,Aggregates,Aggregates,,
157,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.97213821285169,Aggregates,Aggregates,Aggregates,,
158,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.08076559371565,Aggregates,Aggregates,Aggregates,,
159,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.29431568570959,Aggregates,Aggregates,Aggregates,,
160,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.40289479561795,Aggregates,Aggregates,Aggregates,,
161,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.42558212774185,Aggregates,Aggregates,Aggregates,,
162,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.97597312185895,Aggregates,Aggregates,Aggregates,,
163,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.03556816039906,Aggregates,Aggregates,Aggregates,,
164,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.42394659661521,Aggregates,Aggregates,Aggregates,,
165,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.17175028080002,Aggregates,Aggregates,Aggregates,,
166,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.6438211420864,Aggregates,Aggregates,Aggregates,,
167,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.7830175614532,Aggregates,Aggregates,Aggregates,,
168,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.92443981099155,Aggregates,Aggregates,Aggregates,,
169,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.98894155490917,Aggregates,Aggregates,Aggregates,,
170,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.96562037853441,Aggregates,Aggregates,Aggregates,,
171,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.3746184268031,Aggregates,Aggregates,Aggregates,,
172,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.41508975162298,Aggregates,Aggregates,Aggregates,,
173,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.81132260612793,Aggregates,Aggregates,Aggregates,,
174,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.83078658675916,Aggregates,Aggregates,Aggregates,,
175,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.8479266368036,Aggregates,Aggregates,Aggregates,,
176,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.07726731486215,Aggregates,Aggregates,Aggregates,,
177,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.75853025423067,Aggregates,Aggregates,Aggregates,,
178,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.35036064625553,Aggregates,Aggregates,Aggregates,,
179,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.73220096434547,Aggregates,Aggregates,Aggregates,,
180,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.66770172395397,Aggregates,Aggregates,Aggregates,,
181,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.74814682878326,Aggregates,Aggregates,Aggregates,,
182,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.89088034774433,Aggregates,Aggregates,Aggregates,,
183,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.51777492910716,Aggregates,Aggregates,Aggregates,,
184,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.42444214786479,Aggregates,Aggregates,Aggregates,,
185,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.61871804976572,Aggregates,Aggregates,Aggregates,,
